date,CMIP3+5_c,CMIP3+5_2575,CMIP3+5_7525,CMIP3+5_1090,CMIP3+5_9010,CMIP3+5_ll,CMIP3+5_ur,CMIP3+5_c_2070,CMIP3+5_2575_2070,CMIP3+5_7525_2070,CMIP3+5_1090_2070,CMIP3+5_9010_2070,CMIP3+5_ll_2070,CMIP3+5_ur_2070,CMIP3+5_c_ratio,CMIP3+5_2575_ratio,CMIP3+5_7525_ratio,CMIP3+5_1090_ratio,CMIP3+5_9010_ratio,CMIP3+5_ll_ratio,CMIP3+5_ur_ratio,Basin,Variable,Period,Chart_Title
1980-09,249316119.433,249316119.433,249316119.433,249316119.433,249316119.433,249316119.433,249316119.433,210061185.304,218816307.035,204510985.340,237551823.435,191240023.696,184552555.518,241521899.753,0.843,0.878,0.820,0.953,0.767,0.740,0.969,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1980-10,243598245.254,243598245.254,243598245.254,243598245.254,243598245.254,243598245.254,243598245.254,223219265.953,227720565.216,218096030.478,246127345.674,197295275.090,198607536.458,254889473.564,0.916,0.935,0.895,1.010,0.810,0.815,1.046,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1980-11,218891130.922,218891130.922,218891130.922,218891130.922,218891130.922,218891130.922,218891130.922,196721041.932,204791386.431,189768253.567,223442814.955,176179568.683,172699640.855,232545120.358,0.899,0.936,0.867,1.021,0.805,0.789,1.062,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1980-12,227307524.609,227307524.609,227307524.609,227307524.609,227307524.609,227307524.609,227307524.609,214270332.797,227096664.759,204614537.611,242285313.900,188949104.209,185526319.018,257675267.977,0.943,0.999,0.900,1.066,0.831,0.816,1.134,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-01,214239946.951,214239946.951,214239946.951,214239946.951,214239946.951,214239946.951,214239946.951,204532630.092,217880005.436,193874811.125,231945095.053,176771009.771,173817718.716,248069056.585,0.955,1.017,0.905,1.083,0.825,0.811,1.158,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-02,200774301.610,200774301.610,200774301.610,200774301.610,200774301.610,200774301.610,200774301.610,202327122.262,216530988.509,190726075.820,228698398.870,176910553.481,174152472.994,241599263.126,1.008,1.078,0.950,1.139,0.881,0.867,1.203,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-03,269272492.372,269272492.372,269272492.372,269272492.372,269272492.372,269272492.372,269272492.372,313049860.989,358263395.075,290509117.668,360761897.042,282225035.424,287791061.786,405867646.330,1.163,1.330,1.079,1.340,1.048,1.069,1.507,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-04,519003139.414,519003139.414,519003139.414,519003139.414,519003139.414,519003139.414,519003139.414,623230422.417,764823691.944,557421525.233,809079239.890,506025901.152,498599902.791,939051653.427,1.201,1.474,1.074,1.559,0.975,0.961,1.809,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-05,1091213891.173,1091213891.173,1091213891.173,1091213891.173,1091213891.173,1091213891.173,1091213891.173,937475077.035,1080584863.379,839559403.544,1436524893.073,688414843.225,559138830.226,1587981538.034,0.859,0.990,0.769,1.316,0.631,0.512,1.455,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-06,921122225.899,921122225.899,921122225.899,921122225.899,921122225.899,921122225.899,921122225.899,505257002.261,555129560.726,465456611.674,828822912.373,376812385.575,298454243.020,905412646.406,0.549,0.603,0.505,0.900,0.409,0.324,0.983,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-07,441966450.042,441966450.042,441966450.042,441966450.042,441966450.042,441966450.042,441966450.042,305032987.528,342302691.295,280797661.914,414629700.590,243437168.965,212345962.882,445287803.350,0.690,0.774,0.635,0.938,0.551,0.480,1.008,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-08,271494592.206,271494592.206,271494592.206,271494592.206,271494592.206,271494592.206,271494592.206,216126255.446,242451009.419,199970532.477,268395273.884,181004792.721,165734283.971,281053956.161,0.796,0.893,0.737,0.989,0.667,0.610,1.035,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-09,217865453.610,217865453.610,217865453.610,217865453.610,217865453.610,217865453.610,217865453.610,187147759.652,207807702.161,175482691.822,220041900.667,159242419.256,152935223.747,231695657.367,0.859,0.954,0.805,1.010,0.731,0.702,1.063,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-10,291943647.494,291943647.494,291943647.494,291943647.494,291943647.494,291943647.494,291943647.494,264327627.220,285790953.778,243042000.974,327764399.893,193206519.902,200651089.076,364556319.287,0.905,0.979,0.832,1.123,0.662,0.687,1.249,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-11,267267435.958,267267435.958,267267435.958,267267435.958,267267435.958,267267435.958,267267435.958,235191966.883,262757086.655,207242586.873,313313597.881,159991574.220,158323050.664,354812180.479,0.880,0.983,0.775,1.172,0.599,0.592,1.328,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1981-12,276716289.553,276716289.553,276716289.553,276716289.553,276716289.553,276716289.553,276716289.553,255269676.439,284411406.591,226528783.189,328681522.707,179702392.249,179616416.261,370150624.108,0.922,1.028,0.819,1.188,0.649,0.649,1.338,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-01,252310848.855,252310848.855,252310848.855,252310848.855,252310848.855,252310848.855,252310848.855,239048711.957,267145931.345,213063476.503,297854513.933,174515473.471,175527264.216,333970067.789,0.947,1.059,0.844,1.181,0.692,0.696,1.324,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-02,229524213.293,229524213.293,229524213.293,229524213.293,229524213.293,229524213.293,229524213.293,235198826.326,262136619.761,213127492.268,279912233.598,192821153.588,194801936.369,306440339.582,1.025,1.142,0.929,1.220,0.840,0.849,1.335,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-03,344002507.840,344002507.840,344002507.840,344002507.840,344002507.840,344002507.840,344002507.840,547745032.047,722053847.262,474262608.537,662745696.724,540259523.821,637935105.281,748730168.471,1.592,2.099,1.379,1.927,1.571,1.854,2.177,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-04,619809028.809,619809028.809,619809028.809,619809028.809,619809028.809,619809028.809,619809028.809,1054234930.653,1347265396.592,935542566.648,1241424741.903,965861852.579,1108461605.406,1347375602.503,1.701,2.174,1.509,2.003,1.558,1.788,2.174,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-05,1668589009.501,1668589009.501,1668589009.501,1668589009.501,1668589009.501,1668589009.501,1668589009.501,2567421952.461,2974082118.612,2359655323.667,2973993241.922,2209787907.371,2070646400.320,3162848542.468,1.539,1.782,1.414,1.782,1.324,1.241,1.896,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-06,2815765573.976,2815765573.976,2815765573.976,2815765573.976,2815765573.976,2815765573.976,2815765573.976,2130038224.383,2202364656.721,2115475929.464,2845927661.595,1567812906.122,1145789383.907,3121871437.177,0.756,0.782,0.751,1.011,0.557,0.407,1.109,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-07,1387158535.813,1387158535.813,1387158535.813,1387158535.813,1387158535.813,1387158535.813,1387158535.813,634975434.582,667553355.553,625261926.985,966904700.245,452900267.182,352934006.919,1054665540.601,0.458,0.481,0.451,0.697,0.326,0.254,0.760,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-08,532956343.254,532956343.254,532956343.254,532956343.254,532956343.254,532956343.254,532956343.254,312836405.245,341600422.868,296857732.399,413094087.263,250849673.758,219222287.124,433519553.897,0.587,0.641,0.557,0.775,0.471,0.411,0.813,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-09,429858174.161,429858174.161,429858174.161,429858174.161,429858174.161,429858174.161,429858174.161,317473880.059,374231653.197,287465027.504,393152113.440,239815608.811,230540086.090,421617651.595,0.739,0.871,0.669,0.915,0.558,0.536,0.981,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-10,412580558.607,412580558.607,412580558.607,412580558.607,412580558.607,412580558.607,412580558.607,307066490.996,361933560.542,273699067.213,388856239.270,216268787.757,208751682.373,428568649.467,0.744,0.877,0.663,0.942,0.524,0.506,1.039,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-11,363979032.667,363979032.667,363979032.667,363979032.667,363979032.667,363979032.667,363979032.667,314970073.657,372312745.441,281493954.854,390123754.549,228645290.129,223483298.361,430548001.504,0.865,1.023,0.773,1.072,0.628,0.614,1.183,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1982-12,329834188.438,329834188.438,329834188.438,329834188.438,329834188.438,329834188.438,329834188.438,312364527.452,369995728.591,279567810.463,375709746.359,231281162.369,231488391.020,414234492.872,0.947,1.122,0.848,1.139,0.701,0.702,1.256,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-01,300587611.889,300587611.889,300587611.889,300587611.889,300587611.889,300587611.889,300587611.889,303253647.663,355020748.003,273100250.711,351403171.843,236888205.077,237332286.689,382870198.848,1.009,1.181,0.909,1.169,0.788,0.790,1.274,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-02,262093536.716,262093536.716,262093536.716,262093536.716,262093536.716,262093536.716,262093536.716,287836072.779,336983843.566,258889168.650,324323096.780,244153499.623,244584992.054,345615213.815,1.098,1.286,0.988,1.237,0.932,0.933,1.319,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-03,354228429.683,354228429.683,354228429.683,354228429.683,354228429.683,354228429.683,354228429.683,515714112.129,675682910.828,451087750.323,595121826.022,493038457.202,542013995.675,656770674.576,1.456,1.907,1.273,1.680,1.392,1.530,1.854,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-04,544302361.555,544302361.555,544302361.555,544302361.555,544302361.555,544302361.555,544302361.555,915027423.719,1247057907.523,782914103.794,1158583690.467,835488858.175,911142601.967,1273699334.144,1.681,2.291,1.438,2.129,1.535,1.674,2.340,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-05,1869180541.046,1869180541.046,1869180541.046,1869180541.046,1869180541.046,1869180541.046,1869180541.046,2566796414.694,3108556928.352,2246765579.260,3367434318.475,2150022347.404,1949419945.707,3555896846.417,1.373,1.663,1.202,1.802,1.150,1.043,1.902,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-06,3875683614.658,3875683614.658,3875683614.658,3875683614.658,3875683614.658,3875683614.658,3875683614.658,2675788260.198,2817468906.392,2501587417.091,3910562315.954,1862263449.784,1308889867.192,4305048249.368,0.690,0.727,0.645,1.009,0.480,0.338,1.111,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-07,1875575214.787,1875575214.787,1875575214.787,1875575214.787,1875575214.787,1875575214.787,1875575214.787,814902929.027,883203685.935,754847204.798,1361973125.597,551210344.801,421323039.923,1493423215.986,0.434,0.471,0.402,0.726,0.294,0.225,0.796,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-08,669259098.321,669259098.321,669259098.321,669259098.321,669259098.321,669259098.321,669259098.321,400393643.618,458832856.134,364027220.841,572547087.047,290100908.492,235856168.941,614944348.850,0.598,0.686,0.544,0.855,0.433,0.352,0.919,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-09,358135889.425,358135889.425,358135889.425,358135889.425,358135889.425,358135889.425,358135889.425,255957322.976,290591372.588,236072420.981,330097141.901,201317041.606,180343541.524,348518147.500,0.715,0.811,0.659,0.922,0.562,0.504,0.973,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-10,304231506.546,304231506.546,304231506.546,304231506.546,304231506.546,304231506.546,304231506.546,231502183.079,255481277.249,214836063.660,288421791.798,184380508.514,171868186.299,307435227.018,0.761,0.840,0.706,0.948,0.606,0.565,1.011,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-11,311563913.995,311563913.995,311563913.995,311563913.995,311563913.995,311563913.995,311563913.995,262929954.930,295859460.452,241732294.739,327422378.976,215861593.222,202548466.969,350420718.834,0.844,0.950,0.776,1.051,0.693,0.650,1.125,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1983-12,284199768.236,284199768.236,284199768.236,284199768.236,284199768.236,284199768.236,284199768.236,250594965.020,290684951.844,227908461.153,307496119.859,213184517.687,198505361.308,330550018.091,0.882,1.023,0.802,1.082,0.750,0.698,1.163,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-01,257903667.691,257903667.691,257903667.691,257903667.691,257903667.691,257903667.691,257903667.691,230944810.586,264043597.395,210989910.018,278731439.070,197014193.444,183683215.929,296815826.062,0.895,1.024,0.818,1.081,0.764,0.712,1.151,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-02,225087930.221,225087930.221,225087930.221,225087930.221,225087930.221,225087930.221,225087930.221,211490459.162,241674149.703,195030918.058,249722348.696,189635258.656,179652445.808,262844044.207,0.940,1.074,0.866,1.109,0.842,0.798,1.168,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-03,246972651.362,246972651.362,246972651.362,246972651.362,246972651.362,246972651.362,246972651.362,286696586.080,362940713.479,259184699.123,335231362.856,297251751.213,324292698.031,359283918.412,1.161,1.470,1.049,1.357,1.204,1.313,1.455,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-04,471247015.660,471247015.660,471247015.660,471247015.660,471247015.660,471247015.660,471247015.660,911148190.336,1312582306.149,772701295.548,1151227619.597,934902435.033,1095816728.508,1213151192.534,1.933,2.785,1.640,2.443,1.984,2.325,2.574,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-05,4311115577.822,4311115577.822,4311115577.822,4311115577.822,4311115577.822,4311115577.822,4311115577.822,5809869923.353,6744464613.077,5298981256.600,6884902215.375,4997338521.414,4461401281.709,7509608536.360,1.348,1.564,1.229,1.597,1.159,1.035,1.742,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-06,5217331025.040,5217331025.040,5217331025.040,5217331025.040,5217331025.040,5217331025.040,5217331025.040,3672499730.430,3898619771.505,3536159563.383,5086710342.999,2679726800.686,2025302736.031,5769651642.906,0.704,0.747,0.678,0.975,0.514,0.388,1.106,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-07,2188637441.362,2188637441.362,2188637441.362,2188637441.362,2188637441.362,2188637441.362,2188637441.362,1050204195.914,1155534503.582,989037098.797,1689731565.119,731021278.305,557828069.731,1923279349.439,0.480,0.528,0.452,0.772,0.334,0.255,0.879,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-08,799750917.823,799750917.823,799750917.823,799750917.823,799750917.823,799750917.823,799750917.823,503003210.064,591817420.975,453385610.911,698747586.406,365922306.194,291360150.420,766076076.630,0.629,0.740,0.567,0.874,0.458,0.364,0.958,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-09,489542539.556,489542539.556,489542539.556,489542539.556,489542539.556,489542539.556,489542539.556,352584685.853,428343972.862,313093251.001,461324721.970,261310820.611,223154038.142,498914918.099,0.720,0.875,0.640,0.942,0.534,0.456,1.019,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-10,542090803.487,542090803.487,542090803.487,542090803.487,542090803.487,542090803.487,542090803.487,444637884.514,516446557.172,390949148.647,570730130.074,300203603.141,282089255.455,642493443.612,0.820,0.953,0.721,1.053,0.554,0.520,1.185,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-11,487147035.224,487147035.224,487147035.224,487147035.224,487147035.224,487147035.224,487147035.224,428221300.458,504321105.233,372337540.523,542948409.962,288996363.699,259397343.564,601905614.888,0.879,1.035,0.764,1.115,0.593,0.532,1.236,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1984-12,446104026.250,446104026.250,446104026.250,446104026.250,446104026.250,446104026.250,446104026.250,427353900.755,497361140.683,381534864.640,515550088.887,316288012.962,291325940.510,562888632.309,0.958,1.115,0.855,1.156,0.709,0.653,1.262,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-01,385203800.097,385203800.097,385203800.097,385203800.097,385203800.097,385203800.097,385203800.097,385443905.864,446809016.386,347467747.480,449983610.938,302437023.800,284542885.014,487718832.002,1.001,1.160,0.902,1.168,0.785,0.739,1.266,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-02,315224574.460,315224574.460,315224574.460,315224574.460,315224574.460,315224574.460,315224574.460,331085110.573,382827531.828,300208669.839,376745947.137,274684671.347,265460208.453,404571357.948,1.050,1.214,0.952,1.195,0.871,0.842,1.283,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-03,450921139.374,450921139.374,450921139.374,450921139.374,450921139.374,450921139.374,450921139.374,624668919.463,796578508.563,553774002.003,732257117.646,580283181.196,637391415.631,809848321.779,1.385,1.767,1.228,1.624,1.287,1.414,1.796,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-04,1398181357.394,1398181357.394,1398181357.394,1398181357.394,1398181357.394,1398181357.394,1398181357.394,2022969817.409,2619362196.012,1798466295.843,2577037998.953,1763211144.358,1849785348.030,2832667517.641,1.447,1.873,1.286,1.843,1.261,1.323,2.026,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-05,3228854694.983,3228854694.983,3228854694.983,3228854694.983,3228854694.983,3228854694.983,3228854694.983,3765792725.317,4221795298.890,3456331783.103,4638943724.577,2995856448.085,2584994935.219,5039290580.411,1.166,1.308,1.070,1.437,0.928,0.801,1.561,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-06,3429091275.076,3429091275.076,3429091275.076,3429091275.076,3429091275.076,3429091275.076,3429091275.076,1998661938.714,2058224899.299,1950683455.511,2883705338.088,1338610360.526,984782961.996,3290106903.833,0.583,0.600,0.569,0.841,0.390,0.287,0.959,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-07,1211608489.917,1211608489.917,1211608489.917,1211608489.917,1211608489.917,1211608489.917,1211608489.917,569393446.257,613662159.331,541041411.774,884108047.700,404304011.482,329218081.328,999750581.139,0.470,0.506,0.447,0.730,0.334,0.272,0.825,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-08,485796539.691,485796539.691,485796539.691,485796539.691,485796539.691,485796539.691,485796539.691,306662083.931,339021867.079,287384924.349,403154615.043,238194812.291,209936754.479,441511910.333,0.631,0.698,0.592,0.830,0.490,0.432,0.909,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-09,420307461.428,420307461.428,420307461.428,420307461.428,420307461.428,420307461.428,420307461.428,347963682.812,402418800.747,316761763.125,409401706.664,262002023.366,255030190.050,451128626.912,0.828,0.957,0.754,0.974,0.623,0.607,1.073,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-10,655944925.455,655944925.455,655944925.455,655944925.455,655944925.455,655944925.455,655944925.455,565785983.430,647679884.178,491958575.632,728440794.828,330817662.420,343070153.442,867848500.025,0.863,0.987,0.750,1.111,0.504,0.523,1.323,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-11,564860102.107,564860102.107,564860102.107,564860102.107,564860102.107,564860102.107,564860102.107,510614467.768,583892496.051,452766508.271,655959033.239,343876885.580,355143603.519,757282335.587,0.904,1.034,0.802,1.161,0.609,0.629,1.341,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1985-12,474616296.237,474616296.237,474616296.237,474616296.237,474616296.237,474616296.237,474616296.237,470776984.484,554134312.226,425489962.482,578586833.629,357405760.073,382315155.881,658371473.693,0.992,1.168,0.896,1.219,0.753,0.806,1.387,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-01,398850718.493,398850718.493,398850718.493,398850718.493,398850718.493,398850718.493,398850718.493,414303981.116,484607925.744,380555756.911,488612383.374,343133628.440,364185525.338,546174508.512,1.039,1.215,0.954,1.225,0.860,0.913,1.369,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-02,361212882.241,361212882.241,361212882.241,361212882.241,361212882.241,361212882.241,361212882.241,515769548.764,641791995.678,451584645.070,593258394.081,551700028.235,547402914.088,642448413.848,1.428,1.777,1.250,1.642,1.527,1.515,1.779,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-03,904844782.598,904844782.598,904844782.598,904844782.598,904844782.598,904844782.598,904844782.598,1455120930.953,1765401214.458,1261487017.980,1746482845.605,1420370949.678,1488765593.623,1885340967.057,1.608,1.951,1.394,1.930,1.570,1.645,2.084,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-04,1815701488.451,1815701488.451,1815701488.451,1815701488.451,1815701488.451,1815701488.451,1815701488.451,2392704675.686,2845309017.468,2110353394.731,2948506657.965,2068278590.941,2131188554.554,3088927622.866,1.318,1.567,1.162,1.624,1.139,1.174,1.701,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-05,3286927714.765,3286927714.765,3286927714.765,3286927714.765,3286927714.765,3286927714.765,3286927714.765,3366362270.044,3498236940.156,3100506890.327,4184529252.198,2533389199.991,2086067795.261,4393673621.799,1.024,1.064,0.943,1.273,0.771,0.635,1.337,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-06,2815860448.714,2815860448.714,2815860448.714,2815860448.714,2815860448.714,2815860448.714,2815860448.714,1490781322.804,1454669498.844,1419316104.595,2170187658.178,985028047.652,721427683.766,2357648287.045,0.529,0.517,0.504,0.771,0.350,0.256,0.837,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-07,1081527792.397,1081527792.397,1081527792.397,1081527792.397,1081527792.397,1081527792.397,1081527792.397,499645423.157,524779048.884,465234209.255,755407013.640,357353523.468,294939390.753,821492635.479,0.462,0.485,0.430,0.698,0.330,0.273,0.760,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-08,441367567.865,441367567.865,441367567.865,441367567.865,441367567.865,441367567.865,441367567.865,283455365.796,306796976.317,264682893.381,363985493.909,227971836.927,206588135.483,383294125.185,0.642,0.695,0.600,0.825,0.517,0.468,0.868,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-09,357204000.777,357204000.777,357204000.777,357204000.777,357204000.777,357204000.777,357204000.777,293346858.529,335432251.698,269241145.478,346032202.402,229903241.812,226281727.096,368452441.948,0.821,0.939,0.754,0.969,0.644,0.633,1.031,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-10,454308438.371,454308438.371,454308438.371,454308438.371,454308438.371,454308438.371,454308438.371,389576023.222,455681511.300,343500325.662,500570884.060,254689263.011,260122266.857,564438392.340,0.858,1.003,0.756,1.102,0.561,0.573,1.242,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-11,488186187.132,488186187.132,488186187.132,488186187.132,488186187.132,488186187.132,488186187.132,468964999.108,557027265.157,408637016.028,617167191.936,305091636.966,314363547.805,703013178.881,0.961,1.141,0.837,1.264,0.625,0.644,1.440,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1986-12,468476428.164,468476428.164,468476428.164,468476428.164,468476428.164,468476428.164,468476428.164,479513988.328,576601004.412,419482881.516,616665405.050,317351066.575,337254779.966,694907111.470,1.024,1.231,0.895,1.316,0.677,0.720,1.483,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-01,415055781.945,415055781.945,415055781.945,415055781.945,415055781.945,415055781.945,415055781.945,437663080.841,511934298.406,390971654.806,530760322.525,315687369.252,333263843.229,583084775.493,1.054,1.233,0.942,1.279,0.761,0.803,1.405,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-02,361559046.795,361559046.795,361559046.795,361559046.795,361559046.795,361559046.795,361559046.795,423137547.290,494662956.492,379689939.951,490238040.974,352097739.031,363040217.538,519739221.607,1.170,1.368,1.050,1.356,0.974,1.004,1.437,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-03,483078877.354,483078877.354,483078877.354,483078877.354,483078877.354,483078877.354,483078877.354,656223669.418,800894728.352,584342819.825,759553970.078,593766467.866,629194142.004,806638580.056,1.358,1.658,1.210,1.572,1.229,1.302,1.670,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-04,1061184952.324,1061184952.324,1061184952.324,1061184952.324,1061184952.324,1061184952.324,1061184952.324,1365013829.508,1623029966.457,1208670834.460,1646844108.091,1134225329.568,1183373478.510,1718284156.753,1.286,1.529,1.139,1.552,1.069,1.115,1.619,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-05,2103591544.594,2103591544.594,2103591544.594,2103591544.594,2103591544.594,2103591544.594,2103591544.594,2266401827.798,2451747503.485,2052397975.037,2787016399.547,1711849877.995,1498372806.949,2932266379.933,1.077,1.166,0.976,1.325,0.814,0.712,1.394,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-06,2127469129.381,2127469129.381,2127469129.381,2127469129.381,2127469129.381,2127469129.381,2127469129.381,1184395189.311,1226845196.837,1105339863.888,1798541400.006,790650226.772,595428157.150,1945039839.446,0.557,0.577,0.520,0.845,0.372,0.280,0.914,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-07,747390070.875,747390070.875,747390070.875,747390070.875,747390070.875,747390070.875,747390070.875,387180906.461,404087051.084,365318892.762,544014862.674,295998196.132,260463178.632,572188715.165,0.518,0.541,0.489,0.728,0.396,0.348,0.766,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-08,348000036.156,348000036.156,348000036.156,348000036.156,348000036.156,348000036.156,348000036.156,262969149.255,281214712.054,248051528.316,314268680.122,222217201.278,208247711.685,322940278.399,0.756,0.808,0.713,0.903,0.639,0.598,0.928,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-09,245381540.395,245381540.395,245381540.395,245381540.395,245381540.395,245381540.395,245381540.395,204520630.895,215308549.628,196377046.403,233059052.921,180187192.206,174893879.264,239657777.437,0.833,0.877,0.800,0.950,0.734,0.713,0.977,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-10,252413296.671,252413296.671,252413296.671,252413296.671,252413296.671,252413296.671,252413296.671,218312424.785,225986298.286,209837928.597,247102353.399,187240456.935,187321308.975,257965595.167,0.865,0.895,0.831,0.979,0.742,0.742,1.022,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-11,264859368.215,264859368.215,264859368.215,264859368.215,264859368.215,264859368.215,264859368.215,236280074.479,251125873.247,221541223.341,282002893.180,197728491.153,194133709.558,298965136.625,0.892,0.948,0.836,1.065,0.747,0.733,1.129,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1987-12,241807679.949,241807679.949,241807679.949,241807679.949,241807679.949,241807679.949,241807679.949,218193337.343,235534718.909,202965049.715,259055240.258,182114930.468,177149996.351,277513535.510,0.902,0.974,0.839,1.071,0.753,0.733,1.148,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
