date,CMIP3+5_c,CMIP3+5_2575,CMIP3+5_7525,CMIP3+5_1090,CMIP3+5_9010,CMIP3+5_ll,CMIP3+5_ur,CMIP3+5_c_2040,CMIP3+5_2575_2040,CMIP3+5_7525_2040,CMIP3+5_1090_2040,CMIP3+5_9010_2040,CMIP3+5_ll_2040,CMIP3+5_ur_2040,CMIP3+5_c_ratio,CMIP3+5_2575_ratio,CMIP3+5_7525_ratio,CMIP3+5_1090_ratio,CMIP3+5_9010_ratio,CMIP3+5_ll_ratio,CMIP3+5_ur_ratio,Basin,Variable,Period,Chart_Title
1964-07,589194696.724,589194696.724,589194696.724,589194696.724,589194696.724,589194696.724,589194696.724,430327476.937,459252714.264,378347134.847,532146175.038,342553075.674,310814565.493,596251350.456,0.730,0.779,0.642,0.903,0.581,0.528,1.012,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1964-08,325438895.240,325438895.240,325438895.240,325438895.240,325438895.240,325438895.240,325438895.240,268102125.452,290093854.749,249783574.101,320548947.355,224675266.685,211200129.482,342176893.732,0.824,0.891,0.768,0.985,0.690,0.649,1.051,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1964-09,240669443.465,240669443.465,240669443.465,240669443.465,240669443.465,240669443.465,240669443.465,209596097.353,223815584.088,197375432.229,237989342.577,180274763.997,170608447.417,253665037.795,0.871,0.930,0.820,0.989,0.749,0.709,1.054,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1964-10,205135826.174,205135826.174,205135826.174,205135826.174,205135826.174,205135826.174,205135826.174,178873595.821,190357396.398,168986452.764,201823012.812,156544179.589,148681468.651,214005113.364,0.872,0.928,0.824,0.984,0.763,0.725,1.043,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1964-11,187451305.314,187451305.314,187451305.314,187451305.314,187451305.314,187451305.314,187451305.314,170252070.682,180831276.900,161549683.322,189900344.126,151361835.522,144345831.089,200039059.951,0.908,0.965,0.862,1.013,0.807,0.770,1.067,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1964-12,181165251.535,181165251.535,181165251.535,181165251.535,181165251.535,181165251.535,181165251.535,173149193.614,184263032.797,161574062.774,191386999.612,151956939.960,147015094.413,202697386.552,0.956,1.017,0.892,1.056,0.839,0.811,1.119,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-01,169367093.352,169367093.352,169367093.352,169367093.352,169367093.352,169367093.352,169367093.352,166033554.897,175360560.988,155383432.482,182764393.821,147493475.127,141836469.194,192759278.092,0.980,1.035,0.917,1.079,0.871,0.837,1.138,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-02,148936951.205,148936951.205,148936951.205,148936951.205,148936951.205,148936951.205,148936951.205,152171447.593,160872540.030,140707233.665,166421432.127,134912202.242,130175087.832,176708835.239,1.022,1.080,0.945,1.117,0.906,0.874,1.186,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-03,183810469.767,183810469.767,183810469.767,183810469.767,183810469.767,183810469.767,183810469.767,210306331.669,229957134.655,192271812.119,246619314.040,189358015.803,190985055.781,243183779.203,1.144,1.251,1.046,1.342,1.030,1.039,1.323,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-04,418714243.217,418714243.217,418714243.217,418714243.217,418714243.217,418714243.217,418714243.217,563726693.933,774323773.328,536078486.367,884433408.611,516724482.553,526772163.032,741790987.762,1.346,1.849,1.280,2.112,1.234,1.258,1.772,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-05,1659740306.230,1659740306.230,1659740306.230,1659740306.230,1659740306.230,1659740306.230,1659740306.230,2349192853.345,2861935393.842,2228600064.694,3134667905.603,2123636611.599,1991071253.438,2983548293.969,1.415,1.724,1.343,1.889,1.279,1.200,1.798,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-06,3412165676.298,3412165676.298,3412165676.298,3412165676.298,3412165676.298,3412165676.298,3412165676.298,3634653177.124,3757421427.929,3237023594.310,4143161725.316,2999809042.090,2651822551.289,4811823482.978,1.065,1.101,0.949,1.214,0.879,0.777,1.410,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-07,2279163371.742,2279163371.742,2279163371.742,2279163371.742,2279163371.742,2279163371.742,2279163371.742,1402865360.164,1489479569.299,1175546873.580,1764297025.167,1025097676.861,894747141.756,2152581762.901,0.616,0.654,0.516,0.774,0.450,0.393,0.944,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-08,785296280.015,785296280.015,785296280.015,785296280.015,785296280.015,785296280.015,785296280.015,514867150.477,559348197.594,450850935.936,645854802.692,399558847.791,363555121.127,737942679.763,0.656,0.712,0.574,0.822,0.509,0.463,0.940,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-09,545721491.846,545721491.846,545721491.846,545721491.846,545721491.846,545721491.846,545721491.846,426116381.853,469607076.642,387586651.344,496714317.966,328421980.680,301405761.399,559635513.313,0.781,0.861,0.710,0.910,0.602,0.552,1.025,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-10,546118259.625,546118259.625,546118259.625,546118259.625,546118259.625,546118259.625,546118259.625,429757893.530,474428691.393,380520815.897,492844698.051,315301090.805,282350735.220,563947542.407,0.787,0.869,0.697,0.902,0.577,0.517,1.033,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-11,460428477.825,460428477.825,460428477.825,460428477.825,460428477.825,460428477.825,460428477.825,381103478.478,419859976.592,342170797.281,436959476.702,291940349.327,264254063.330,494165370.244,0.828,0.912,0.743,0.949,0.634,0.574,1.073,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1965-12,407454896.705,407454896.705,407454896.705,407454896.705,407454896.705,407454896.705,407454896.705,369994784.208,411604281.974,325735560.864,421055759.966,282697155.557,258011599.063,479466412.480,0.908,1.010,0.799,1.033,0.694,0.633,1.177,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-01,353844384.244,353844384.244,353844384.244,353844384.244,353844384.244,353844384.244,353844384.244,339054870.941,374008653.345,299571498.396,380834516.353,264567794.505,242677029.309,428295637.447,0.958,1.057,0.847,1.076,0.748,0.686,1.210,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-02,293313946.163,293313946.163,293313946.163,293313946.163,293313946.163,293313946.163,293313946.163,294862006.043,319738821.470,261839354.884,323804139.394,236638843.356,219976393.342,358835091.908,1.005,1.090,0.893,1.104,0.807,0.750,1.223,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-03,475990413.285,475990413.285,475990413.285,475990413.285,475990413.285,475990413.285,475990413.285,502281240.614,560550203.986,456553230.586,581445860.149,416127387.708,390251918.475,613379707.472,1.055,1.178,0.959,1.222,0.874,0.820,1.289,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-04,925542267.686,925542267.686,925542267.686,925542267.686,925542267.686,925542267.686,925542267.686,958747913.314,1148912684.462,899086555.235,1247998898.587,804975561.703,733843007.348,1253589847.615,1.036,1.241,0.971,1.348,0.870,0.793,1.354,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-05,1561976435.611,1561976435.611,1561976435.611,1561976435.611,1561976435.611,1561976435.611,1561976435.611,1473506478.321,1640013862.244,1332328876.651,1836376908.318,1204133178.038,1009352675.329,2047820136.868,0.943,1.050,0.853,1.176,0.771,0.646,1.311,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-06,1039196213.383,1039196213.383,1039196213.383,1039196213.383,1039196213.383,1039196213.383,1039196213.383,771054018.118,791926956.980,670127956.951,896545920.125,601849177.545,502957115.459,1105697297.133,0.742,0.762,0.645,0.863,0.579,0.484,1.064,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-07,460810749.066,460810749.066,460810749.066,460810749.066,460810749.066,460810749.066,460810749.066,332412006.940,348727161.512,299708920.043,382471495.184,275089239.505,250316639.343,438367490.871,0.721,0.757,0.650,0.830,0.597,0.543,0.951,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-08,261788730.626,261788730.626,261788730.626,261788730.626,261788730.626,261788730.626,261788730.626,222276483.262,233873461.257,209865148.170,248709891.801,195134155.761,184189048.614,266835618.551,0.849,0.893,0.802,0.950,0.745,0.704,1.019,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-09,201001545.699,201001545.699,201001545.699,201001545.699,201001545.699,201001545.699,201001545.699,182321119.352,189579279.265,174265376.162,196189374.372,164248340.209,156328916.411,207189117.259,0.907,0.943,0.867,0.976,0.817,0.778,1.031,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-10,210358101.092,210358101.092,210358101.092,210358101.092,210358101.092,210358101.092,210358101.092,193146402.994,203211912.053,182585236.926,212155250.364,170031276.618,160411085.162,224382929.435,0.918,0.966,0.868,1.009,0.808,0.763,1.067,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-11,203878974.776,203878974.776,203878974.776,203878974.776,203878974.776,203878974.776,203878974.776,186996607.035,199718381.876,177600201.989,208601545.198,166088765.253,156208190.396,222174201.010,0.917,0.980,0.871,1.023,0.815,0.766,1.090,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1966-12,214439313.828,214439313.828,214439313.828,214439313.828,214439313.828,214439313.828,214439313.828,224251683.003,246623723.661,201941318.594,251347395.525,189334771.504,181847830.469,276949641.946,1.046,1.150,0.942,1.172,0.883,0.848,1.292,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-01,191922494.038,191922494.038,191922494.038,191922494.038,191922494.038,191922494.038,191922494.038,196684870.127,214294150.988,179118639.878,220810038.667,167656297.920,158685976.992,240840271.560,1.025,1.117,0.933,1.151,0.874,0.827,1.255,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-02,172358242.977,172358242.977,172358242.977,172358242.977,172358242.977,172358242.977,172358242.977,183830102.258,199083820.626,166274296.349,204384842.670,157198131.485,148606666.151,223045141.391,1.067,1.155,0.965,1.186,0.912,0.862,1.294,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-03,276402593.757,276402593.757,276402593.757,276402593.757,276402593.757,276402593.757,276402593.757,339991857.308,401794600.922,305045121.115,424360070.084,296180366.983,294248754.447,427661205.630,1.230,1.454,1.104,1.535,1.072,1.065,1.547,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-04,495746124.452,495746124.452,495746124.452,495746124.452,495746124.452,495746124.452,495746124.452,701684346.617,922708141.521,640923676.554,1005267328.486,612058736.107,610330638.658,932231691.088,1.415,1.861,1.293,2.028,1.235,1.231,1.880,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-05,971869710.861,971869710.861,971869710.861,971869710.861,971869710.861,971869710.861,971869710.861,1287186271.423,1537468200.584,1182349805.555,1656023166.110,1115012795.053,1020961106.210,1674250448.904,1.324,1.582,1.217,1.704,1.147,1.051,1.723,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-06,1719310838.899,1719310838.899,1719310838.899,1719310838.899,1719310838.899,1719310838.899,1719310838.899,1766407094.884,1775942258.363,1528608390.974,1954606920.329,1375078824.946,1166325374.292,2454122364.895,1.027,1.033,0.889,1.137,0.800,0.678,1.427,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-07,1250073374.873,1250073374.873,1250073374.873,1250073374.873,1250073374.873,1250073374.873,1250073374.873,758518835.903,777791237.061,640240962.817,880154667.591,556969038.259,482650038.307,1132232594.501,0.607,0.622,0.512,0.704,0.446,0.386,0.906,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-08,456360959.344,456360959.344,456360959.344,456360959.344,456360959.344,456360959.344,456360959.344,326720863.905,343424354.946,295049726.880,376141989.005,263174566.839,242098640.977,432566288.719,0.716,0.753,0.647,0.824,0.577,0.530,0.948,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-09,300917885.648,300917885.648,300917885.648,300917885.648,300917885.648,300917885.648,300917885.648,240173477.925,253713851.153,221883038.645,265482776.741,200367329.054,186659704.507,296371614.356,0.798,0.843,0.737,0.882,0.666,0.620,0.985,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-10,264937491.154,264937491.154,264937491.154,264937491.154,264937491.154,264937491.154,264937491.154,214470401.234,228264711.204,197393860.484,239135819.373,179279558.802,166233224.644,265473105.838,0.810,0.862,0.745,0.903,0.677,0.627,1.002,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-11,235842768.949,235842768.949,235842768.949,235842768.949,235842768.949,235842768.949,235842768.949,199634864.716,213863581.296,184631569.242,222759237.432,169189336.387,156856362.812,245583716.256,0.846,0.907,0.783,0.945,0.717,0.665,1.041,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1967-12,220087651.324,220087651.324,220087651.324,220087651.324,220087651.324,220087651.324,220087651.324,191257412.897,204188868.642,176668802.866,211754995.718,162359553.477,150767774.727,231961216.394,0.869,0.928,0.803,0.962,0.738,0.685,1.054,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-01,201010510.098,201010510.098,201010510.098,201010510.098,201010510.098,201010510.098,201010510.098,180420185.966,191313795.465,167432603.166,198084065.712,155491801.802,144902080.807,214715357.846,0.898,0.952,0.833,0.985,0.774,0.721,1.068,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-02,184504174.433,184504174.433,184504174.433,184504174.433,184504174.433,184504174.433,184504174.433,179747196.182,188809409.431,165045430.320,194976682.740,156967528.720,145585413.813,211774511.884,0.974,1.023,0.895,1.057,0.851,0.789,1.148,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-03,267190109.434,267190109.434,267190109.434,267190109.434,267190109.434,267190109.434,267190109.434,283781276.418,312679400.282,260800636.614,326002766.504,249912462.707,244106658.218,332273888.008,1.062,1.170,0.976,1.220,0.935,0.914,1.244,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-04,386669764.963,386669764.963,386669764.963,386669764.963,386669764.963,386669764.963,386669764.963,489646503.738,659398027.556,443184621.745,724050075.403,418993547.233,418648443.388,660752148.300,1.266,1.705,1.146,1.873,1.084,1.083,1.709,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-05,1199472615.061,1199472615.061,1199472615.061,1199472615.061,1199472615.061,1199472615.061,1199472615.061,1474445808.527,1736574936.804,1330370508.815,1892637114.860,1234733264.712,1103731892.183,1957151058.041,1.229,1.448,1.109,1.578,1.029,0.920,1.632,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-06,2118626342.240,2118626342.240,2118626342.240,2118626342.240,2118626342.240,2118626342.240,2118626342.240,1891077893.916,2012309296.902,1603367281.969,2265089043.286,1442542793.899,1196624664.890,2763891714.183,0.893,0.950,0.757,1.069,0.681,0.565,1.305,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-07,732424111.827,732424111.827,732424111.827,732424111.827,732424111.827,732424111.827,732424111.827,518321388.212,549144372.591,452296936.366,615277288.640,409980607.033,364995176.262,731752358.215,0.708,0.750,0.618,0.840,0.560,0.498,0.999,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-08,376204102.213,376204102.213,376204102.213,376204102.213,376204102.213,376204102.213,376204102.213,292981081.541,318476496.899,268512485.289,351438781.279,241474574.228,223299482.876,390777108.875,0.779,0.847,0.714,0.934,0.642,0.594,1.039,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-09,255218924.683,255218924.683,255218924.683,255218924.683,255218924.683,255218924.683,255218924.683,211353682.242,227143914.911,196480273.271,241710194.850,180053683.412,168446954.065,263528652.263,0.828,0.890,0.770,0.947,0.705,0.660,1.033,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-10,246059393.492,246059393.492,246059393.492,246059393.492,246059393.492,246059393.492,246059393.492,212103535.477,226847317.796,197337365.938,239289081.638,180821075.343,168857181.474,258070596.009,0.862,0.922,0.802,0.972,0.735,0.686,1.049,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-11,217291066.597,217291066.597,217291066.597,217291066.597,217291066.597,217291066.597,217291066.597,189486876.545,203738685.316,177633242.253,213827329.711,164071562.272,153708415.179,230796373.787,0.872,0.938,0.817,0.984,0.755,0.707,1.062,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1968-12,201738205.249,201738205.249,201738205.249,201738205.249,201738205.249,201738205.249,201738205.249,178878214.788,191609421.310,167120182.805,200241028.925,154329944.650,145317033.387,215582393.341,0.887,0.950,0.828,0.993,0.765,0.720,1.069,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-01,197876949.582,197876949.582,197876949.582,197876949.582,197876949.582,197876949.582,197876949.582,194245252.573,204614063.927,179334828.781,214580151.043,169425023.829,160174053.292,229269237.126,0.982,1.034,0.906,1.084,0.856,0.809,1.159,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-02,165409867.721,165409867.721,165409867.721,165409867.721,165409867.721,165409867.721,165409867.721,165814428.383,175175888.791,152112127.449,183918428.609,144645993.237,136480313.086,195972066.163,1.002,1.059,0.920,1.112,0.874,0.825,1.185,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-03,236143093.163,236143093.163,236143093.163,236143093.163,236143093.163,236143093.163,236143093.163,257949845.493,278203129.645,240357078.590,292607522.546,231499643.718,227896895.275,296211047.368,1.092,1.178,1.018,1.239,0.980,0.965,1.254,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-04,668470837.241,668470837.241,668470837.241,668470837.241,668470837.241,668470837.241,668470837.241,862090088.430,1119160069.204,824761981.905,1214162155.159,755321353.686,737574456.718,1133342408.534,1.290,1.674,1.234,1.816,1.130,1.103,1.695,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-05,2038748174.746,2038748174.746,2038748174.746,2038748174.746,2038748174.746,2038748174.746,2038748174.746,2365523999.181,2588521501.928,2166038538.320,2800405884.593,1965737040.086,1703242212.671,3114873585.679,1.160,1.270,1.062,1.374,0.964,0.835,1.528,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-06,1763172324.226,1763172324.226,1763172324.226,1763172324.226,1763172324.226,1763172324.226,1763172324.226,1369803563.859,1348081317.067,1187807088.655,1479252965.055,1034174975.422,900633806.150,1918860532.890,0.777,0.765,0.674,0.839,0.587,0.511,1.088,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-07,932564562.386,932564562.386,932564562.386,932564562.386,932564562.386,932564562.386,932564562.386,650400496.876,678880622.624,556988700.915,748578766.811,482890627.706,450607496.133,916780952.842,0.697,0.728,0.597,0.803,0.518,0.483,0.983,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-08,366151625.760,366151625.760,366151625.760,366151625.760,366151625.760,366151625.760,366151625.760,293021692.317,309151681.083,267225033.390,331479068.220,240190780.205,229112021.859,370390664.560,0.800,0.844,0.730,0.905,0.656,0.626,1.012,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-09,261229045.834,261229045.834,261229045.834,261229045.834,261229045.834,261229045.834,261229045.834,226810193.572,239106910.009,211943262.029,246285363.411,192836411.792,184496655.774,269559334.813,0.868,0.915,0.811,0.943,0.738,0.706,1.032,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-10,392509774.559,392509774.559,392509774.559,392509774.559,392509774.559,392509774.559,392509774.559,421308432.161,472506297.585,367560848.559,493135518.652,317440507.983,290221014.461,540876380.464,1.073,1.204,0.936,1.256,0.809,0.739,1.378,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-11,324128216.997,324128216.997,324128216.997,324128216.997,324128216.997,324128216.997,324128216.997,351301590.995,399542503.416,305713814.663,414040191.871,261460874.334,235236204.843,456222743.523,1.084,1.233,0.943,1.277,0.807,0.726,1.408,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1969-12,315630535.946,315630535.946,315630535.946,315630535.946,315630535.946,315630535.946,315630535.946,353824437.030,396757605.255,312881468.614,406169652.143,276417993.911,251736526.225,442040653.911,1.121,1.257,0.991,1.287,0.876,0.798,1.401,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-01,296685718.530,296685718.530,296685718.530,296685718.530,296685718.530,296685718.530,296685718.530,341101655.944,375985612.917,303834650.595,384266064.188,274933105.393,252775732.586,414890399.571,1.150,1.267,1.024,1.295,0.927,0.852,1.398,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-02,262682557.443,262682557.443,262682557.443,262682557.443,262682557.443,262682557.443,262682557.443,314471152.477,343751258.774,278195722.018,351509736.601,256084020.439,235514543.292,378453604.998,1.197,1.309,1.059,1.338,0.975,0.897,1.441,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-03,343581302.702,343581302.702,343581302.702,343581302.702,343581302.702,343581302.702,343581302.702,481804801.158,534067447.331,408071968.788,580835397.548,389322582.874,368026513.797,576030025.302,1.402,1.554,1.188,1.691,1.133,1.071,1.677,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-04,522567392.603,522567392.603,522567392.603,522567392.603,522567392.603,522567392.603,522567392.603,699368010.524,837344744.737,624696730.915,950036761.519,590848512.144,569199836.269,867485670.252,1.338,1.602,1.195,1.818,1.131,1.089,1.660,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-05,2397598910.055,2397598910.055,2397598910.055,2397598910.055,2397598910.055,2397598910.055,2397598910.055,2735108457.366,3171281923.144,2539164074.483,3563227889.404,2288722370.570,2013705618.879,3558433106.055,1.141,1.323,1.059,1.486,0.955,0.840,1.484,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-06,2679959553.281,2679959553.281,2679959553.281,2679959553.281,2679959553.281,2679959553.281,2679959553.281,2191816561.814,2337829878.547,1930588881.143,2712036238.973,1667303091.267,1429647050.233,3179570198.310,0.818,0.872,0.720,1.012,0.622,0.533,1.186,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-07,951289929.512,951289929.512,951289929.512,951289929.512,951289929.512,951289929.512,951289929.512,634068748.529,684341294.758,563072351.014,788887930.141,496706388.869,450568716.856,905184822.734,0.667,0.719,0.592,0.829,0.522,0.474,0.952,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-08,381595547.716,381595547.716,381595547.716,381595547.716,381595547.716,381595547.716,381595547.716,306717343.499,326828986.677,286422742.569,357306155.314,259481797.190,244454337.881,383464344.115,0.804,0.856,0.751,0.936,0.680,0.641,1.005,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-09,417758487.285,417758487.285,417758487.285,417758487.285,417758487.285,417758487.285,417758487.285,352347558.425,389527161.199,328716640.266,395807626.713,278332687.682,259248942.565,444490654.751,0.843,0.932,0.787,0.947,0.666,0.621,1.064,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-10,435484762.647,435484762.647,435484762.647,435484762.647,435484762.647,435484762.647,435484762.647,393825215.696,439889569.839,351175262.690,449242698.336,295927644.526,267360616.641,500144933.730,0.904,1.010,0.806,1.032,0.680,0.614,1.148,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-11,400719609.308,400719609.308,400719609.308,400719609.308,400719609.308,400719609.308,400719609.308,394292980.642,442747028.285,351341814.232,446527866.848,299415789.977,266687138.787,494393705.713,0.984,1.105,0.877,1.114,0.747,0.666,1.234,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1970-12,375527364.799,375527364.799,375527364.799,375527364.799,375527364.799,375527364.799,375527364.799,394761116.774,445936081.005,351425059.012,445022023.009,305424967.472,273008708.914,493435725.669,1.051,1.187,0.936,1.185,0.813,0.727,1.314,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1971-01,348752677.929,348752677.929,348752677.929,348752677.929,348752677.929,348752677.929,348752677.929,375826068.929,415074167.842,339364762.480,417072971.594,304448725.017,275885208.405,453766292.336,1.078,1.190,0.973,1.196,0.873,0.791,1.301,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1971-02,302967260.228,302967260.228,302967260.228,302967260.228,302967260.228,302967260.228,302967260.228,349695873.653,378770543.984,312576826.302,383971341.082,288797828.499,261158395.040,414944972.802,1.154,1.250,1.032,1.267,0.953,0.862,1.370,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1971-03,380269529.260,380269529.260,380269529.260,380269529.260,380269529.260,380269529.260,380269529.260,465279074.005,511760705.988,417190195.472,530496789.858,394216890.045,372474391.912,542682171.717,1.224,1.346,1.097,1.395,1.037,0.980,1.427,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1971-04,1096588497.284,1096588497.284,1096588497.284,1096588497.284,1096588497.284,1096588497.284,1096588497.284,1290448284.264,1562227387.743,1211355838.974,1700803139.233,1114184833.692,1056716009.645,1602023342.562,1.177,1.425,1.105,1.551,1.016,0.964,1.461,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1971-05,1628654183.328,1628654183.328,1628654183.328,1628654183.328,1628654183.328,1628654183.328,1628654183.328,1930052891.643,2258288996.328,1811660239.891,2475875513.712,1712372128.463,1547188870.982,2455166129.770,1.185,1.387,1.112,1.520,1.051,0.950,1.507,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1971-06,2464396309.027,2464396309.027,2464396309.027,2464396309.027,2464396309.027,2464396309.027,2464396309.027,2119101865.219,2084535945.458,1875666901.201,2339520706.799,1666460958.500,1370640781.436,2847421978.561,0.860,0.846,0.761,0.949,0.676,0.556,1.155,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1971-07,958496594.692,958496594.692,958496594.692,958496594.692,958496594.692,958496594.692,958496594.692,603604158.041,604368525.951,530932517.499,685965198.808,473523258.384,414220097.685,845767998.248,0.630,0.631,0.554,0.716,0.494,0.432,0.882,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1971-08,384388447.353,384388447.353,384388447.353,384388447.353,384388447.353,384388447.353,384388447.353,289607499.341,298305111.635,269242201.197,323220938.127,244787033.385,226500336.697,359169144.394,0.753,0.776,0.700,0.841,0.637,0.589,0.934,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1971-09,274568817.430,274568817.430,274568817.430,274568817.430,274568817.430,274568817.430,274568817.430,232383175.816,242967980.727,219282614.575,250805703.775,200197753.326,187643041.232,273144472.174,0.846,0.885,0.799,0.913,0.729,0.683,0.995,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
1971-10,293279781.179,293279781.179,293279781.179,293279781.179,293279781.179,293279781.179,293279781.179,265522404.430,280563020.126,244572443.273,290873589.317,220619994.197,204077824.647,314643619.168,0.905,0.957,0.834,0.992,0.752,0.696,1.073,Basin_09163500,total_runoff,2040,Basin 09163500 2040 for total_runoff
